NV10065	GO:0005524
NV10065	GO:0005737
NV10065	GO:0006434
NV10066	GO:0046872
NV10069	GO:0003677
NV10069	GO:0005634
NV10069	GO:0005694
NV10069	GO:0008270
NV10069	GO:0018024
NV10070	GO:0004725
NV10070	GO:0007096
NV10070	GO:0008138
NV10071	GO:0003676
NV10071	GO:0046872
NV10072	GO:0006807
NV10072	GO:0016811
NV10073	GO:0006807
NV10073	GO:0016021
NV10073	GO:0016811
NV10074	GO:0006807
NV10074	GO:0016811
NV10075	GO:0005576
NV10075	GO:0006030
NV10075	GO:0008061
NV10076	GO:0005737
NV10078	GO:0004672
NV10078	GO:0005524
NV10079	GO:0004066
NV10079	GO:0006529
NV10081	GO:0008080
NV10082	GO:0005198
NV10082	GO:0006890
NV10083	GO:0005524
NV10083	GO:0046496
NV10083	GO:0047453
NV10083	GO:0052855
NV10086	GO:0003735
NV10086	GO:0005840
NV10086	GO:0006412
NV10088	GO:0016021
NV10095	GO:0016021
NV10096	GO:0016021
NV10099	GO:0016021
NV10101	GO:0005524
NV10101	GO:0005739
NV10101	GO:0016021
NV10101	GO:0034551
NV10103	GO:0003723
NV10104	GO:0008641
NV10106	GO:0004731
NV10106	GO:0009116
NV10107	GO:0005198
NV10107	GO:0016010
NV10107	GO:0050808
NV10108	GO:0003774
NV10108	GO:0005524
NV10108	GO:0016459
NV10111	GO:0009058
NV10111	GO:0016491
NV10111	GO:0016740
NV10111	GO:0016788
NV10111	GO:0031177
NV10112	GO:0005506
NV10112	GO:0016705
NV10112	GO:0031418
NV10113	GO:0004672
NV10113	GO:0005524
NV10114	GO:0005337
NV10114	GO:0008504
NV10114	GO:0016021
NV10116	GO:0016021
NV10123	GO:0003756
NV10123	GO:0005783
NV10123	GO:0045454
NV10127	GO:0016491
NV10128	GO:0016491
NV10129	GO:0016491
NV10131	GO:0001522
NV10131	GO:0003723
NV10131	GO:0009982
NV10132	GO:0005622
NV10132	GO:0006605
NV10132	GO:0015450
NV10132	GO:0016021
NV10133	GO:0005622
NV10133	GO:0032367
NV10134	GO:0008138
NV10136	GO:0004222
NV10136	GO:0016021
NV10139	GO:0005524
NV10139	GO:0016887
NV10140	GO:0016021
NV10142	GO:0016021
NV10143	GO:0000184
NV10145	GO:0003676
NV10145	GO:0003899
NV10145	GO:0005730
NV10145	GO:0006351
NV10145	GO:0006379
NV10145	GO:0008270
NV10147	GO:0005777
NV10148	GO:0004618
NV10148	GO:0005524
NV10148	GO:0006096
NV10149	GO:0000166
NV10149	GO:0001731
NV10149	GO:0003743
NV10149	GO:0005852
NV10149	GO:0006446
NV10149	GO:0016282
NV10149	GO:0033290
NV10150	GO:0003743
NV10150	GO:0005852
NV10150	GO:0098808
NV10151	GO:0004674
NV10151	GO:0005524
NV10152	GO:0003993
NV10152	GO:0046872
NV10153	GO:0000166
NV10153	GO:0001731
NV10153	GO:0003743
NV10153	GO:0005852
NV10153	GO:0006446
NV10153	GO:0016282
NV10153	GO:0033290
NV10154	GO:0016021
NV10155	GO:0003755
NV10155	GO:0006457
NV10156	GO:0000398
NV10161	GO:0004984
NV10161	GO:0005549
NV10161	GO:0016021
NV10161	GO:0017017
NV10162	GO:0005524
NV10162	GO:0016021
NV10162	GO:0016887
NV10163	GO:0005524
NV10163	GO:0016021
NV10163	GO:0016887
NV10164	GO:0005739
NV10164	GO:0008260
NV10164	GO:0046952
NV10165	GO:0016491
NV10166	GO:0005741
NV10166	GO:0055085
NV10167	GO:0005743
NV10167	GO:0006850
NV10168	GO:0003755
NV10168	GO:0006457
NV10169	GO:0003676
NV10169	GO:0008270
NV10170	GO:0004842
NV10172	GO:0000398
NV10173	GO:0005887
NV10173	GO:0016907
NV10179	GO:0016021
NV10179	GO:0055085
NV10180	GO:0005044
NV10180	GO:0005507
NV10180	GO:0016020
NV10180	GO:0016641
NV10181	GO:0004703
NV10181	GO:0005524
NV10181	GO:0007165
NV10182	GO:0015171
NV10182	GO:0016021
NV10183	GO:0016021
NV10184	GO:0003676
NV10187	GO:0003700
NV10187	GO:0005634
NV10187	GO:0006351
NV10187	GO:0008270
NV10187	GO:0043401
NV10187	GO:0043565
NV10188	GO:0005096
NV10188	GO:0051056
NV10189	GO:0004402
NV10189	GO:0005634
NV10189	GO:0006355
NV10192	GO:0003700
NV10192	GO:0043565
NV10193	GO:0003735
NV10193	GO:0006412
NV10193	GO:0015935
NV10195	GO:0005739
NV10195	GO:0008297
NV10195	GO:0043504
NV10196	GO:0016021
NV10197	GO:0007155
NV10197	GO:0016020
NV10199	GO:0005525
NV10199	GO:0005622
NV10199	GO:0007264
NV10200	GO:0004930
NV10200	GO:0016021
NV10201	GO:0004930
NV10201	GO:0016021
NV10202	GO:0016021
NV10203	GO:0016021
NV10204	GO:0016021
NV10207	GO:0015031
NV10207	GO:0016021
NV10208	GO:0000166
NV10208	GO:0003676
NV10212	GO:0016021
NV10214	GO:0004333
NV10214	GO:0006099
NV10214	GO:0006106
NV10214	GO:0045239
NV10215	GO:0003677
NV10215	GO:0003700
NV10215	GO:0005634
NV10215	GO:0005667
NV10215	GO:0005737
NV10215	GO:0006351
NV10217	GO:0004510
NV10217	GO:0005506
NV10217	GO:0009072
NV10217	GO:0016597
NV10217	GO:0042427
NV10220	GO:0003677
NV10220	GO:0006355
NV10221	GO:0004820
NV10221	GO:0005524
NV10221	GO:0005737
NV10221	GO:0006426
NV10222	GO:0005622
NV10222	GO:0030837
NV10224	GO:0015171
NV10224	GO:0016021
NV10225	GO:0005549
NV10226	GO:0005549
NV10227	GO:0016021
NV10228	GO:0046872
NV10229	GO:0005524
NV10229	GO:0005783
NV10229	GO:0006810
NV10229	GO:0016887
NV10229	GO:0045048
NV10229	GO:0046872
NV10232	GO:0004725
NV10232	GO:0016021
NV10233	GO:0004725
NV10234	GO:0008152
NV10234	GO:0016846
NV10236	GO:0007165
NV10237	GO:0003989
NV10237	GO:0004075
NV10237	GO:0005524
NV10237	GO:0006633
NV10237	GO:0046872
NV10238	GO:0048786
NV10239	GO:0005525
NV10239	GO:0005622
NV10239	GO:0007264
NV10240	GO:0016021
NV10240	GO:0022891
NV10242	GO:0016021
NV10242	GO:0016614
NV10242	GO:0050660
NV10244	GO:0016021
NV10244	GO:0055085
NV10245	GO:0004889
NV10245	GO:0016021
NV10245	GO:0030054
NV10245	GO:0045211
NV10246	GO:0004889
NV10246	GO:0016021
NV10246	GO:0030054
NV10246	GO:0045211
NV10249	GO:0016021
NV10250	GO:0006891
NV10250	GO:0017119
NV10251	GO:0007165
NV10251	GO:0035091
NV10252	GO:0004550
NV10252	GO:0006183
NV10252	GO:0006228
NV10252	GO:0006241
NV10253	GO:0004553
NV10253	GO:0005975
NV10253	GO:0016021
NV10254	GO:0000226
NV10254	GO:0005874
NV10255	GO:0003723
NV10255	GO:0016787
NV10255	GO:0030145
NV10257	GO:0005643
NV10257	GO:0006810
NV10259	GO:0016021
NV10260	GO:0005737
NV10260	GO:0006400
NV10260	GO:0008479
NV10260	GO:0046872
NV10263	GO:0003735
NV10263	GO:0005840
NV10263	GO:0006412
NV10264	GO:0004889
NV10264	GO:0016021
NV10264	GO:0030054
NV10264	GO:0045211
NV10265	GO:0005509
NV10268	GO:0005856
NV10271	GO:0005215
NV10271	GO:0005622
NV10272	GO:0007165
NV10274	GO:0005524
NV10274	GO:0016021
NV10274	GO:0016887
NV10275	GO:0005524
NV10275	GO:0016021
NV10275	GO:0016887
NV10276	GO:0004853
NV10276	GO:0006782
NV10277	GO:0016567
NV10279	GO:0005739
NV10279	GO:0045039
NV10279	GO:0046872
NV10280	GO:0000166
NV10280	GO:0003676
NV10280	GO:0008270
NV10281	GO:0004674
NV10281	GO:0005524
NV10282	GO:0000287
NV10282	GO:0004715
NV10282	GO:0005524
NV10282	GO:0005634
NV10282	GO:0007067
NV10283	GO:0016021
NV10284	GO:0016021
NV10287	GO:0004609
NV10287	GO:0006646
NV10287	GO:0016540
NV10287	GO:0031305
NV10288	GO:0016491
NV10290	GO:0004843
NV10290	GO:0016579
NV10291	GO:0003735
NV10291	GO:0005840
NV10291	GO:0006412
NV10292	GO:0006887
NV10292	GO:0016021
NV10293	GO:0004028
NV10293	GO:0006629
NV10293	GO:0016021
NV10293	GO:0018472
NV10293	GO:0018473
NV10293	GO:0018474
NV10293	GO:0018475
NV10293	GO:0019115
NV10293	GO:0034520
NV10293	GO:0034525
NV10293	GO:0034530
NV10293	GO:0034538
NV10293	GO:0034601
NV10293	GO:0034602
NV10293	GO:0034604
NV10293	GO:0034822
NV10293	GO:0034832
NV10293	GO:0043745
NV10293	GO:0043796
NV10293	GO:0043870
NV10293	GO:0043878
NV10293	GO:0044104
NV10293	GO:0052814
NV10293	GO:0080019
NV10294	GO:0003677
NV10294	GO:0005634
NV10294	GO:0006355
NV10294	GO:0007517
NV10295	GO:0007268
NV10295	GO:0008270
NV10295	GO:0045202
NV10297	GO:0009235
NV10298	GO:0006633
NV10298	GO:0016021
NV10298	GO:0016717
NV10300	GO:0005089
NV10300	GO:0035023
NV10301	GO:0008152
NV10301	GO:0008484
NV10302	GO:0016491
NV10303	GO:0008080
NV10303	GO:0016021
NV10306	GO:0003677
NV10306	GO:0005634
NV10306	GO:0006351
NV10306	GO:0006355
NV10306	GO:0007275
NV10306	GO:0046872
NV10307	GO:0004867
NV10308	GO:0004867
NV10309	GO:0003824
NV10309	GO:0008152
NV10312	GO:0016042
NV10312	GO:0016788
NV10314	GO:0005509
NV10315	GO:0008318
NV10315	GO:0018342
NV10316	GO:0005549
NV10317	GO:0000166
NV10317	GO:0003676
NV10317	GO:0016021
NV10318	GO:0005576
NV10318	GO:0040007
NV10319	GO:0003824
NV10319	GO:0008152
NV10320	GO:0016567
NV10320	GO:0031463
NV10321	GO:0004970
NV10321	GO:0005234
NV10321	GO:0005886
NV10321	GO:0016021
NV10322	GO:0004672
NV10322	GO:0005524
NV10323	GO:0005737
NV10323	GO:0006914
NV10323	GO:0008641
NV10324	GO:0016021
NV10324	GO:0035091
NV10327	GO:0016021
NV10329	GO:0003993
NV10330	GO:0003993
NV10333	GO:0004497
NV10333	GO:0005506
NV10333	GO:0016705
NV10333	GO:0020037
NV10334	GO:0004713
NV10334	GO:0005524
NV10335	GO:0008152
NV10335	GO:0016747
NV10337	GO:0006368
NV10337	GO:0016570
NV10337	GO:0016593
NV10338	GO:0005622
NV10338	GO:0046907
NV10339	GO:0003677
NV10339	GO:0005524
NV10339	GO:0006260
NV10341	GO:0004930
NV10341	GO:0007166
NV10341	GO:0016021
NV10342	GO:0016787
NV10342	GO:0046856
NV10343	GO:0003676
NV10343	GO:0016614
NV10343	GO:0050660
NV10344	GO:0003924
NV10344	GO:0005525
NV10345	GO:0008152
NV10345	GO:0015020
NV10345	GO:0016021
NV10346	GO:0008152
NV10346	GO:0015020
NV10346	GO:0016021
NV10347	GO:0000786
NV10347	GO:0003677
NV10347	GO:0005634
NV10348	GO:0000786
NV10348	GO:0003677
NV10348	GO:0005634
NV10349	GO:0000786
NV10349	GO:0003677
NV10349	GO:0005634
NV10350	GO:0004252
NV10350	GO:0016021
NV10351	GO:0030246
NV10352	GO:0017150
NV10352	GO:0050660
NV10353	GO:0016787
NV10354	GO:0003677
NV10354	GO:0006355
NV10355	GO:0004540
NV10355	GO:0004672
NV10355	GO:0005524
NV10355	GO:0006397
NV10357	GO:0016021
NV10357	GO:0055085
NV10360	GO:0000045
NV10360	GO:0005737
NV10362	GO:0016021
NV10363	GO:0005525
NV10363	GO:0005622
NV10363	GO:0007264
NV10364	GO:0017183
NV10365	GO:0003677
NV10365	GO:0003887
NV10365	GO:0006260
NV10366	GO:0006511
NV10366	GO:0016579
NV10366	GO:0036459
NV10367	GO:0010038
NV10368	GO:0003735
NV10368	GO:0005840
NV10368	GO:0006412
NV10369	GO:0004252
NV10370	GO:0004252
NV10371	GO:0004252
NV10372	GO:0004252
NV10373	GO:0004252
NV10375	GO:0010181
NV10375	GO:0016491
NV10376	GO:0016021
NV10377	GO:0005509
NV10378	GO:0005737
NV10378	GO:0005885
NV10378	GO:0034314
NV10379	GO:0005615
NV10380	GO:0016021
NV10380	GO:0022857
NV10381	GO:0005623
NV10381	GO:0045454
NV10382	GO:0016021
NV10383	GO:0005929
NV10383	GO:0030992
NV10383	GO:0042073
NV10383	GO:0060271
NV10384	GO:0006904
NV10385	GO:0005576
NV10385	GO:0006030
NV10385	GO:0008061
NV10386	GO:0005576
NV10386	GO:0006030
NV10386	GO:0008061
NV10387	GO:0005576
NV10387	GO:0006030
NV10387	GO:0008061
NV10388	GO:0005576
NV10388	GO:0006030
NV10388	GO:0008061
NV10389	GO:0005576
NV10389	GO:0006030
NV10389	GO:0008061
NV10391	GO:0008152
NV10391	GO:0016829
NV10392	GO:0008152
NV10392	GO:0016829
NV10393	GO:0003676
NV10393	GO:0005634
NV10393	GO:0008270
NV10394	GO:0005215
NV10394	GO:0016021
NV10395	GO:0005215
NV10395	GO:0016021
NV10396	GO:0008270
NV10397	GO:0005506
NV10397	GO:0016226
NV10397	GO:0051536
NV10398	GO:0016021
NV10399	GO:0000166
NV10399	GO:0003677
NV10399	GO:0003887
NV10399	GO:0006260
NV10399	GO:0008408
NV10399	GO:0016035
NV10399	GO:0019985
NV10400	GO:0004871
NV10400	GO:0005834
NV10400	GO:0007186
NV10403	GO:0015991
NV10403	GO:0033178
NV10403	GO:0046961
NV10404	GO:0016021
NV10404	GO:0055085
NV10405	GO:0000049
NV10405	GO:0004826
NV10405	GO:0005524
NV10405	GO:0005737
NV10405	GO:0006432
NV10406	GO:0004995
NV10406	GO:0005886
NV10406	GO:0016021
NV10407	GO:0016831
NV10407	GO:0019752
NV10407	GO:0030170
NV10408	GO:0004222
NV10408	GO:0016021
NV10408	GO:0071586
NV10409	GO:0003684
NV10409	GO:0006281
NV10411	GO:0005634
NV10412	GO:0016021
NV10413	GO:0005198
NV10413	GO:0005923
NV10413	GO:0016021
NV10415	GO:0004930
NV10415	GO:0016021
NV10417	GO:0003994
NV10417	GO:0005739
NV10417	GO:0006099
NV10417	GO:0046872
NV10417	GO:0051539
NV10419	GO:0004018
NV10419	GO:0006189
NV10419	GO:0044208
NV10419	GO:0070626
NV10420	GO:0000166
NV10420	GO:0003676
NV10421	GO:0003774
NV10421	GO:0005524
NV10421	GO:0016459
NV10422	GO:0005634
NV10422	GO:0006355
NV10422	GO:0043565
NV10423	GO:0005576
NV10423	GO:0006629
NV10423	GO:0052689
NV10424	GO:0005576
NV10424	GO:0006629
NV10424	GO:0052689
NV10425	GO:0007009
NV10426	GO:0005215
NV10426	GO:0005743
NV10426	GO:0006783
NV10426	GO:0016021
NV10426	GO:0055085
NV10427	GO:0003735
NV10427	GO:0006412
NV10427	GO:0015935
NV10427	GO:0019843
NV10428	GO:0003729
NV10428	GO:0005685
NV10428	GO:0006376
NV10431	GO:0000145
NV10431	GO:0006887
NV10432	GO:0000724
NV10432	GO:0030915
NV10432	GO:0071139
NV10433	GO:0000287
NV10433	GO:0004749
NV10433	GO:0009116
NV10433	GO:0009165
NV10435	GO:0006144
NV10435	GO:0033971
NV10436	GO:0006144
NV10436	GO:0033971
NV10438	GO:0005509
NV10439	GO:0004930
NV10439	GO:0016021
NV10443	GO:0016021
NV10444	GO:0000166
NV10444	GO:0000398
NV10444	GO:0003723
NV10444	GO:0046872
NV10444	GO:0089701
NV10445	GO:0008236
NV10446	GO:0005215
NV10446	GO:0005622
NV10447	GO:0004930
NV10447	GO:0016021
NV10448	GO:0005509
NV10449	GO:0003824
NV10449	GO:0008152
NV10450	GO:0004181
NV10450	GO:0008270
NV10452	GO:0004496
NV10452	GO:0005524
NV10452	GO:0005737
NV10452	GO:0008299
NV10452	GO:0016126
NV10453	GO:0005216
NV10453	GO:0016021
NV10456	GO:0005096
NV10456	GO:0032007
NV10456	GO:0033596
NV10456	GO:0051056
NV10457	GO:0008612
NV10457	GO:0019135
NV10457	GO:0046872
NV10459	GO:0016021
NV10459	GO:0019835
NV10460	GO:0004930
NV10460	GO:0007601
NV10460	GO:0007602
NV10460	GO:0009881
NV10460	GO:0016021
NV10460	GO:0018298
NV10462	GO:0005634
NV10462	GO:0005759
NV10462	GO:0052906
NV10463	GO:0016021
NV10464	GO:0000287
NV10464	GO:0004363
NV10464	GO:0005524
NV10464	GO:0043295
NV10467	GO:0004471
NV10467	GO:0006108
NV10467	GO:0046872
NV10467	GO:0051287
NV10468	GO:0004672
NV10468	GO:0005524
NV10469	GO:0016787
NV10470	GO:0016787
NV10471	GO:0016021
NV10474	GO:0003676
NV10474	GO:0004386
NV10474	GO:0005524
NV10476	GO:0004751
NV10476	GO:0009052
NV10477	GO:0000774
NV10477	GO:0005759
NV10477	GO:0006457
NV10478	GO:0005524
NV10478	GO:0006298
NV10478	GO:0030983
NV10480	GO:0000266
NV10480	GO:0016021
NV10481	GO:0005737
NV10482	GO:0005089
NV10482	GO:0035023
NV10484	GO:0000786
NV10484	GO:0003677
NV10484	GO:0005634
NV10484	GO:0006334
NV10484	GO:0006352
NV10485	GO:0004866
NV10485	GO:0005615
NV10485	GO:0016021
NV10486	GO:0006744
NV10486	GO:0008425
NV10486	GO:0031314
NV10486	GO:0102005
NV10487	GO:0000786
NV10487	GO:0003677
NV10487	GO:0005634
NV10488	GO:0003677
NV10488	GO:0005634
NV10491	GO:0008168
NV10492	GO:0003676
NV10492	GO:0008270
NV10494	GO:0005622
NV10494	GO:0016055
NV10494	GO:0035556
NV10495	GO:0004222
NV10495	GO:0016021
NV10496	GO:0016255
NV10496	GO:0042765
NV10497	GO:0004672
NV10497	GO:0005524
NV10498	GO:0005783
NV10498	GO:0016021
NV10499	GO:0003735
NV10499	GO:0005840
NV10499	GO:0006412
NV10500	GO:0000786
NV10500	GO:0003677
NV10500	GO:0005634
NV10500	GO:0006334
NV10502	GO:0000786
NV10502	GO:0003677
NV10502	GO:0005634
NV10503	GO:0000786
NV10503	GO:0003677
NV10503	GO:0005634
NV10503	GO:0006334
NV10503	GO:0006352
NV10507	GO:0003677
NV10508	GO:0000786
NV10508	GO:0003677
NV10508	GO:0005634
NV10509	GO:0000786
NV10509	GO:0003677
NV10509	GO:0005634
NV10512	GO:0000123
NV10513	GO:0005509
NV10513	GO:0005783
NV10513	GO:0006457
NV10513	GO:0016021
NV10514	GO:0004984
NV10514	GO:0005549
NV10514	GO:0016021
NV10514	GO:0055085
NV10515	GO:0046872
NV10516	GO:0015078
NV10516	GO:0015991
NV10516	GO:0016021
NV10516	GO:0033179
NV10517	GO:0003896
NV10520	GO:0005524
NV10520	GO:0016887
NV10522	GO:0005524
NV10522	GO:0005885
NV10522	GO:0034314
NV10523	GO:0006890
NV10523	GO:0015031
NV10523	GO:0030126
NV10524	GO:0000287
NV10524	GO:0005975
NV10524	GO:0016868
NV10526	GO:0004843
NV10526	GO:0016579
NV10527	GO:0005622
NV10527	GO:0008270
NV10529	GO:0003684
NV10529	GO:0005634
NV10529	GO:0006289
NV10529	GO:0043161
NV10530	GO:0005198
NV10530	GO:0016226
NV10530	GO:0051536
NV10531	GO:0005622
NV10531	GO:0019843
NV10532	GO:0016021
NV10533	GO:0006810
NV10533	GO:0016021
NV10534	GO:0016021
NV10535	GO:0003924
NV10535	GO:0005525
NV10536	GO:0005634
NV10537	GO:0006457
NV10537	GO:0016272
NV10538	GO:0003676
NV10539	GO:0004499
NV10539	GO:0050660
NV10539	GO:0050661
NV10540	GO:0016021
NV10540	GO:0022857
NV10542	GO:0006897
NV10542	GO:0007015
NV10542	GO:2000601
NV10543	GO:0003676
NV10543	GO:0005634
NV10543	GO:0008270
NV10544	GO:0005634
NV10544	GO:0006325
NV10544	GO:0006355
NV10545	GO:0005524
NV10547	GO:0005344
NV10547	GO:0005506
NV10547	GO:0005576
NV10547	GO:0005833
NV10547	GO:0019825
NV10547	GO:0020037
NV10549	GO:0005509
NV10549	GO:0005576
NV10551	GO:0016021
NV10551	GO:0046873
NV10552	GO:0016021
NV10552	GO:0046873
NV10556	GO:0005524
NV10556	GO:0005737
NV10556	GO:0006457
NV10557	GO:0016765
NV10558	GO:0016021
NV10559	GO:0005761
NV10559	GO:0006915
NV10559	GO:0015935
NV10560	GO:0008270
NV10563	GO:0003677
NV10563	GO:0003678
NV10563	GO:0005524
NV10563	GO:0005634
NV10563	GO:0006270
NV10563	GO:0042555
NV10567	GO:0000145
NV10567	GO:0006904
NV10567	GO:0015031
NV10568	GO:0005634
NV10568	GO:0006355
NV10568	GO:0043565
NV10569	GO:0005743
NV10569	GO:0008137
NV10569	GO:0009055
NV10569	GO:0070469
NV10571	GO:0005634
NV10571	GO:0008270
NV10572	GO:0016787
NV10573	GO:0004672
NV10573	GO:0005524
NV10574	GO:0003824
NV10574	GO:0046872
NV10576	GO:0004889
NV10576	GO:0016021
NV10576	GO:0030054
NV10576	GO:0045211
NV10577	GO:0008237
NV10577	GO:0008270
NV10577	GO:0016021
NV10578	GO:0008237
NV10578	GO:0008270
NV10579	GO:0004842
NV10579	GO:0008270
NV10579	GO:0016021
NV10580	GO:0006810
NV10580	GO:0030008
NV10581	GO:0005328
NV10581	GO:0016021
NV10583	GO:0008237
NV10583	GO:0008270
NV10583	GO:0016021
NV10584	GO:0008237
NV10584	GO:0008270
NV10584	GO:0016021
NV10585	GO:0000166
NV10585	GO:0009166
NV10585	GO:0016788
NV10585	GO:0046872
NV10586	GO:0000166
NV10586	GO:0009166
NV10586	GO:0016787
NV10587	GO:0005524
NV10587	GO:0006812
NV10587	GO:0016021
NV10587	GO:0016887
NV10587	GO:0046872
NV10588	GO:0004379
NV10588	GO:0006499
NV10589	GO:0003676
NV10589	GO:0005524
NV10589	GO:0008026
NV10590	GO:0016021
NV10590	GO:0055085
NV10591	GO:0003677
NV10592	GO:0008168
NV10593	GO:0004672
NV10593	GO:0005524
NV10594	GO:0032040
NV10596	GO:0008289
NV10596	GO:0016021
NV10597	GO:0000139
NV10597	GO:0005901
NV10597	GO:0016021
NV10597	GO:0070836
NV10599	GO:0003700
NV10599	GO:0043565
NV10600	GO:0046872
NV10602	GO:0004047
NV10602	GO:0006546
NV10602	GO:0008483
NV10603	GO:0005337
NV10603	GO:0016021
NV10604	GO:0005337
NV10604	GO:0016021
NV10605	GO:0003951
NV10605	GO:0006741
NV10605	GO:0019674
NV10606	GO:0008270
NV10607	GO:0005758
NV10607	GO:0006825
NV10607	GO:0016531
NV10608	GO:0046872
NV10609	GO:0016787
NV10610	GO:0016787
NV10611	GO:0005576
NV10611	GO:0016787
NV10613	GO:0004497
NV10613	GO:0005506
NV10613	GO:0016705
NV10613	GO:0020037
NV10614	GO:0004497
NV10614	GO:0005506
NV10614	GO:0016705
NV10614	GO:0020037
NV10615	GO:0003676
NV10615	GO:0005524
NV10615	GO:0008026
NV10616	GO:0003677
NV10616	GO:0003918
NV10616	GO:0005524
NV10616	GO:0006265
NV10617	GO:0004672
NV10617	GO:0005524
NV10620	GO:0007165
NV10621	GO:0005245
NV10621	GO:0005891
NV10622	GO:0003676
NV10622	GO:0046872
NV10623	GO:0046872
NV10626	GO:0003676
NV10626	GO:0046872
NV10630	GO:0005524
NV10630	GO:0005779
NV10630	GO:0042626
NV10630	GO:1902001
NV10631	GO:0003676
NV10631	GO:0046872
NV10632	GO:0016616
NV10632	GO:0051287
NV10633	GO:0003677
NV10633	GO:0005524
NV10633	GO:0006281
NV10633	GO:0006338
NV10633	GO:0006351
NV10633	GO:0016887
NV10633	GO:0031011
NV10634	GO:0005509
NV10634	GO:0007219
NV10634	GO:0007275
NV10634	GO:0016021
NV10635	GO:0005615
NV10635	GO:0016021
NV10637	GO:0005623
NV10637	GO:0016021
NV10637	GO:0045454
NV10638	GO:0003677
NV10640	GO:0007165
NV10641	GO:0007015
NV10642	GO:0000166
NV10642	GO:0003676
NV10643	GO:0005337
NV10643	GO:0016021
NV10645	GO:0003958
NV10645	GO:0005737
NV10645	GO:0010181
NV10645	GO:0016226
NV10645	GO:0050660
NV10645	GO:0050661
NV10646	GO:0008270
NV10649	GO:0005249
NV10649	GO:0016021
NV10651	GO:0008146
NV10651	GO:0016021
NV10651	GO:0016051
NV10652	GO:0004252
NV10654	GO:0016021
NV10655	GO:0003677
NV10655	GO:0005524
NV10655	GO:0006260
NV10656	GO:0000030
NV10656	GO:0006493
NV10656	GO:0016021
NV10659	GO:0004252
NV10659	GO:0016021
NV10661	GO:0008270
NV10662	GO:0004616
NV10662	GO:0051287
NV10663	GO:0003677
NV10663	GO:0005634
NV10663	GO:0008270
NV10664	GO:0003951
NV10664	GO:0006741
NV10664	GO:0019674
NV10665	GO:0003677
NV10665	GO:0005634
NV10665	GO:0006351
NV10665	GO:0006355
NV10666	GO:0016021
NV10667	GO:0005913
NV10667	GO:0010172
NV10667	GO:0016337
NV10667	GO:0032956
NV10668	GO:0003735
NV10668	GO:0006412
NV10668	GO:0015935
NV10669	GO:0016021
NV10669	GO:0016491
NV10671	GO:0004970
NV10671	GO:0005234
NV10671	GO:0005886
NV10671	GO:0016021
NV10672	GO:0004970
NV10672	GO:0005234
NV10672	GO:0005886
NV10672	GO:0016021
NV10673	GO:0004349
NV10673	GO:0004350
